Date,Timeframe,Direction,Entry Price,SL Level,SL Price,R:R,TP Price,Outcome
2018-01-12,1m,LONG,7938.675394,25%,7935.67331225,1.0,7941.67747575,LOSS
2018-01-12,1m,LONG,7938.675394,25%,7935.67331225,1.5,7943.178516624999,LOSS
2018-01-12,1m,LONG,7938.675394,25%,7935.67331225,2.0,7944.6795575,LOSS
2018-01-12,1m,LONG,7938.675394,25%,7935.67331225,2.5,7946.180598375,LOSS
2018-01-12,1m,LONG,7938.675394,25%,7935.67331225,3.0,7947.6816392499995,LOSS
2018-01-12,1m,LONG,7938.675394,25%,7935.67331225,3.5,7949.182680124999,LOSS
2018-01-12,1m,LONG,7938.675394,25%,7935.67331225,4.0,7950.683720999999,LOSS
2018-01-12,1m,LONG,7938.675394,25%,7935.67331225,4.5,7952.184761875,LOSS
2018-01-12,1m,LONG,7938.675394,25%,7935.67331225,5.0,7953.685802749999,LOSS
2018-01-12,1m,LONG,7938.675394,50%,7932.6712305,1.0,7944.6795575,NO_RESULT
2018-01-12,1m,LONG,7938.675394,50%,7932.6712305,1.5,7947.6816392499995,NO_RESULT
2018-01-12,1m,LONG,7938.675394,50%,7932.6712305,2.0,7950.683720999999,NO_RESULT
2018-01-12,1m,LONG,7938.675394,50%,7932.6712305,2.5,7953.685802749999,NO_RESULT
2018-01-12,1m,LONG,7938.675394,50%,7932.6712305,3.0,7956.687884499999,NO_RESULT
2018-01-12,1m,LONG,7938.675394,50%,7932.6712305,3.5,7959.689966249999,NO_RESULT
2018-01-12,1m,LONG,7938.675394,50%,7932.6712305,4.0,7962.692047999999,NO_RESULT
2018-01-12,1m,LONG,7938.675394,50%,7932.6712305,4.5,7965.694129749999,NO_RESULT
2018-01-12,1m,LONG,7938.675394,50%,7932.6712305,5.0,7968.696211499999,NO_RESULT
2018-01-12,1m,LONG,7938.675394,75%,7929.66914875,1.0,7947.6816392499995,NO_RESULT
2018-01-12,1m,LONG,7938.675394,75%,7929.66914875,1.5,7952.184761875,NO_RESULT
2018-01-12,1m,LONG,7938.675394,75%,7929.66914875,2.0,7956.687884499999,NO_RESULT
2018-01-12,1m,LONG,7938.675394,75%,7929.66914875,2.5,7961.191007124999,NO_RESULT
2018-01-12,1m,LONG,7938.675394,75%,7929.66914875,3.0,7965.694129749999,NO_RESULT
2018-01-12,1m,LONG,7938.675394,75%,7929.66914875,3.5,7970.197252374999,NO_RESULT
2018-01-12,1m,LONG,7938.675394,75%,7929.66914875,4.0,7974.7003749999985,NO_RESULT
2018-01-12,1m,LONG,7938.675394,75%,7929.66914875,4.5,7979.203497624998,NO_RESULT
2018-01-12,1m,LONG,7938.675394,75%,7929.66914875,5.0,7983.706620249998,NO_RESULT
2018-01-12,1m,LONG,7938.675394,100%,7926.667067,1.0,7950.683720999999,NO_RESULT
2018-01-12,1m,LONG,7938.675394,100%,7926.667067,1.5,7956.687884499999,NO_RESULT
2018-01-12,1m,LONG,7938.675394,100%,7926.667067,2.0,7962.692047999999,NO_RESULT
2018-01-12,1m,LONG,7938.675394,100%,7926.667067,2.5,7968.696211499999,NO_RESULT
2018-01-12,1m,LONG,7938.675394,100%,7926.667067,3.0,7974.7003749999985,NO_RESULT
2018-01-12,1m,LONG,7938.675394,100%,7926.667067,3.5,7980.704538499998,NO_RESULT
2018-01-12,1m,LONG,7938.675394,100%,7926.667067,4.0,7986.708701999998,NO_RESULT
2018-01-12,1m,LONG,7938.675394,100%,7926.667067,4.5,7992.712865499998,NO_RESULT
2018-01-12,1m,LONG,7938.675394,100%,7926.667067,5.0,7998.717028999998,NO_RESULT
2018-01-16,1m,LONG,7924.031093,25%,7921.7612265,1.0,7926.300959499999,WIN
2018-01-16,1m,LONG,7924.031093,25%,7921.7612265,1.5,7927.43589275,WIN
2018-01-16,1m,LONG,7924.031093,25%,7921.7612265,2.0,7928.570825999999,WIN
2018-01-16,1m,LONG,7924.031093,25%,7921.7612265,2.5,7929.705759249999,LOSS
2018-01-16,1m,LONG,7924.031093,25%,7921.7612265,3.0,7930.840692499999,LOSS
2018-01-16,1m,LONG,7924.031093,25%,7921.7612265,3.5,7931.975625749999,LOSS
2018-01-16,1m,LONG,7924.031093,25%,7921.7612265,4.0,7933.110558999999,LOSS
2018-01-16,1m,LONG,7924.031093,25%,7921.7612265,4.5,7934.245492249998,LOSS
2018-01-16,1m,LONG,7924.031093,25%,7921.7612265,5.0,7935.380425499999,LOSS
2018-01-16,1m,LONG,7924.031093,50%,7919.49136,1.0,7928.570825999999,WIN
2018-01-16,1m,LONG,7924.031093,50%,7919.49136,1.5,7930.840692499999,LOSS
2018-01-16,1m,LONG,7924.031093,50%,7919.49136,2.0,7933.110558999999,LOSS
2018-01-16,1m,LONG,7924.031093,50%,7919.49136,2.5,7935.380425499999,LOSS
2018-01-16,1m,LONG,7924.031093,50%,7919.49136,3.0,7937.650291999998,LOSS
2018-01-16,1m,LONG,7924.031093,50%,7919.49136,3.5,7939.920158499998,LOSS
2018-01-16,1m,LONG,7924.031093,50%,7919.49136,4.0,7942.190024999998,LOSS
2018-01-16,1m,LONG,7924.031093,50%,7919.49136,4.5,7944.459891499998,LOSS
2018-01-16,1m,LONG,7924.031093,50%,7919.49136,5.0,7946.729757999998,LOSS
2018-01-16,1m,LONG,7924.031093,75%,7917.221493499999,1.0,7930.8406925,LOSS
2018-01-16,1m,LONG,7924.031093,75%,7917.221493499999,1.5,7934.24549225,LOSS
2018-01-16,1m,LONG,7924.031093,75%,7917.221493499999,2.0,7937.650292,LOSS
2018-01-16,1m,LONG,7924.031093,75%,7917.221493499999,2.5,7941.05509175,LOSS
2018-01-16,1m,LONG,7924.031093,75%,7917.221493499999,3.0,7944.459891500001,LOSS
2018-01-16,1m,LONG,7924.031093,75%,7917.221493499999,3.5,7947.864691250001,LOSS
2018-01-16,1m,LONG,7924.031093,75%,7917.221493499999,4.0,7951.269491000001,LOSS
2018-01-16,1m,LONG,7924.031093,75%,7917.221493499999,4.5,7954.674290750001,LOSS
2018-01-16,1m,LONG,7924.031093,75%,7917.221493499999,5.0,7958.079090500001,LOSS
2018-01-16,1m,LONG,7924.031093,100%,7914.9516269999995,1.0,7933.110559,LOSS
2018-01-16,1m,LONG,7924.031093,100%,7914.9516269999995,1.5,7937.650292,LOSS
2018-01-16,1m,LONG,7924.031093,100%,7914.9516269999995,2.0,7942.190025,LOSS
2018-01-16,1m,LONG,7924.031093,100%,7914.9516269999995,2.5,7946.7297579999995,LOSS
2018-01-16,1m,LONG,7924.031093,100%,7914.9516269999995,3.0,7951.269491,LOSS
2018-01-16,1m,LONG,7924.031093,100%,7914.9516269999995,3.5,7955.8092240000005,LOSS
2018-01-16,1m,LONG,7924.031093,100%,7914.9516269999995,4.0,7960.348957,LOSS
2018-01-16,1m,LONG,7924.031093,100%,7914.9516269999995,4.5,7964.88869,LOSS
2018-01-16,1m,LONG,7924.031093,100%,7914.9516269999995,5.0,7969.428423,LOSS
2018-01-22,1m,LONG,8124.365127,25%,8122.97391825,1.0,8125.75633575,LOSS
2018-01-22,1m,LONG,8124.365127,25%,8122.97391825,1.5,8126.451940125,LOSS
2018-01-22,1m,LONG,8124.365127,25%,8122.97391825,2.0,8127.147544500001,LOSS
2018-01-22,1m,LONG,8124.365127,25%,8122.97391825,2.5,8127.843148875001,LOSS
2018-01-22,1m,LONG,8124.365127,25%,8122.97391825,3.0,8128.538753250001,LOSS
2018-01-22,1m,LONG,8124.365127,25%,8122.97391825,3.5,8129.2343576250005,LOSS
2018-01-22,1m,LONG,8124.365127,25%,8122.97391825,4.0,8129.929962000001,LOSS
2018-01-22,1m,LONG,8124.365127,25%,8122.97391825,4.5,8130.625566375002,LOSS
2018-01-22,1m,LONG,8124.365127,25%,8122.97391825,5.0,8131.321170750001,LOSS
2018-01-22,1m,LONG,8124.365127,50%,8121.5827095,1.0,8127.1475445,WIN
2018-01-22,1m,LONG,8124.365127,50%,8121.5827095,1.5,8128.538753249999,WIN
2018-01-22,1m,LONG,8124.365127,50%,8121.5827095,2.0,8129.929961999999,WIN
2018-01-22,1m,LONG,8124.365127,50%,8121.5827095,2.5,8131.3211707499995,WIN
2018-01-22,1m,LONG,8124.365127,50%,8121.5827095,3.0,8132.712379499999,LOSS
2018-01-22,1m,LONG,8124.365127,50%,8121.5827095,3.5,8134.103588249998,LOSS
2018-01-22,1m,LONG,8124.365127,50%,8121.5827095,4.0,8135.4947969999985,LOSS
2018-01-22,1m,LONG,8124.365127,50%,8121.5827095,4.5,8136.886005749999,LOSS
2018-01-22,1m,LONG,8124.365127,50%,8121.5827095,5.0,8138.277214499998,LOSS
2018-01-22,1m,LONG,8124.365127,75%,8120.191500750001,1.0,8128.538753249999,WIN
2018-01-22,1m,LONG,8124.365127,75%,8120.191500750001,1.5,8130.625566374998,WIN
2018-01-22,1m,LONG,8124.365127,75%,8120.191500750001,2.0,8132.712379499998,LOSS
2018-01-22,1m,LONG,8124.365127,75%,8120.191500750001,2.5,8134.799192624998,LOSS
2018-01-22,1m,LONG,8124.365127,75%,8120.191500750001,3.0,8136.886005749997,LOSS
2018-01-22,1m,LONG,8124.365127,75%,8120.191500750001,3.5,8138.972818874996,LOSS
2018-01-22,1m,LONG,8124.365127,75%,8120.191500750001,4.0,8141.059631999996,LOSS
2018-01-22,1m,LONG,8124.365127,75%,8120.191500750001,4.5,8143.146445124996,LOSS
2018-01-22,1m,LONG,8124.365127,75%,8120.191500750001,5.0,8145.233258249995,LOSS
2018-01-22,1m,LONG,8124.365127,100%,8118.800292000001,1.0,8129.929961999999,WIN
2018-01-22,1m,LONG,8124.365127,100%,8118.800292000001,1.5,8132.712379499999,LOSS
2018-01-22,1m,LONG,8124.365127,100%,8118.800292000001,2.0,8135.4947969999985,LOSS
2018-01-22,1m,LONG,8124.365127,100%,8118.800292000001,2.5,8138.277214499998,LOSS
2018-01-22,1m,LONG,8124.365127,100%,8118.800292000001,3.0,8141.059631999998,LOSS
2018-01-22,1m,LONG,8124.365127,100%,8118.800292000001,3.5,8143.842049499997,LOSS
2018-01-22,1m,LONG,8124.365127,100%,8118.800292000001,4.0,8146.624466999997,LOSS
2018-01-22,1m,LONG,8124.365127,100%,8118.800292000001,4.5,8149.4068844999965,LOSS
2018-01-22,1m,LONG,8124.365127,100%,8118.800292000001,5.0,8152.189301999996,LOSS
2018-01-23,1m,SHORT,8159.218562,25%,8160.6097705,1.0,8157.8273535,WIN
2018-01-23,1m,SHORT,8159.218562,25%,8160.6097705,1.5,8157.13174925,WIN
2018-01-23,1m,SHORT,8159.218562,25%,8160.6097705,2.0,8156.436145,WIN
2018-01-23,1m,SHORT,8159.218562,25%,8160.6097705,2.5,8155.740540749999,WIN
2018-01-23,1m,SHORT,8159.218562,25%,8160.6097705,3.0,8155.0449364999995,WIN
2018-01-23,1m,SHORT,8159.218562,25%,8160.6097705,3.5,8154.34933225,WIN
2018-01-23,1m,SHORT,8159.218562,25%,8160.6097705,4.0,8153.653727999999,WIN
2018-01-23,1m,SHORT,8159.218562,25%,8160.6097705,4.5,8152.958123749999,WIN
2018-01-23,1m,SHORT,8159.218562,25%,8160.6097705,5.0,8152.262519499999,WIN
2018-01-23,1m,SHORT,8159.218562,50%,8162.000979,1.0,8156.436145,WIN
2018-01-23,1m,SHORT,8159.218562,50%,8162.000979,1.5,8155.0449364999995,WIN
2018-01-23,1m,SHORT,8159.218562,50%,8162.000979,2.0,8153.653727999999,WIN
2018-01-23,1m,SHORT,8159.218562,50%,8162.000979,2.5,8152.262519499999,WIN
2018-01-23,1m,SHORT,8159.218562,50%,8162.000979,3.0,8150.871310999999,WIN
2018-01-23,1m,SHORT,8159.218562,50%,8162.000979,3.5,8149.480102499999,WIN
2018-01-23,1m,SHORT,8159.218562,50%,8162.000979,4.0,8148.088893999999,LOSS
2018-01-23,1m,SHORT,8159.218562,50%,8162.000979,4.5,8146.697685499998,LOSS
2018-01-23,1m,SHORT,8159.218562,50%,8162.000979,5.0,8145.306476999998,LOSS
2018-01-23,1m,SHORT,8159.218562,75%,8163.3921875,1.0,8155.0449365,WIN
2018-01-23,1m,SHORT,8159.218562,75%,8163.3921875,1.5,8152.958123750001,WIN
2018-01-23,1m,SHORT,8159.218562,75%,8163.3921875,2.0,8150.871311000001,WIN
2018-01-23,1m,SHORT,8159.218562,75%,8163.3921875,2.5,8148.784498250001,WIN
2018-01-23,1m,SHORT,8159.218562,75%,8163.3921875,3.0,8146.697685500001,LOSS
2018-01-23,1m,SHORT,8159.218562,75%,8163.3921875,3.5,8144.610872750001,LOSS
2018-01-23,1m,SHORT,8159.218562,75%,8163.3921875,4.0,8142.524060000002,LOSS
2018-01-23,1m,SHORT,8159.218562,75%,8163.3921875,4.5,8140.437247250002,LOSS
2018-01-23,1m,SHORT,8159.218562,75%,8163.3921875,5.0,8138.350434500002,LOSS
2018-01-23,1m,SHORT,8159.218562,100%,8164.783396,1.0,8153.653728,WIN
2018-01-23,1m,SHORT,8159.218562,100%,8164.783396,1.5,8150.871311000001,WIN
2018-01-23,1m,SHORT,8159.218562,100%,8164.783396,2.0,8148.088894,WIN
2018-01-23,1m,SHORT,8159.218562,100%,8164.783396,2.5,8145.306477,LOSS
2018-01-23,1m,SHORT,8159.218562,100%,8164.783396,3.0,8142.524060000001,LOSS
2018-01-23,1m,SHORT,8159.218562,100%,8164.783396,3.5,8139.741643000001,LOSS
2018-01-23,1m,SHORT,8159.218562,100%,8164.783396,4.0,8136.959226000001,LOSS
2018-01-23,1m,SHORT,8159.218562,100%,8164.783396,4.5,8134.1768090000005,LOSS
2018-01-23,1m,SHORT,8159.218562,100%,8164.783396,5.0,8131.394392000001,LOSS
2018-01-24,1m,LONG,8122.022039,25%,8119.678950750001,1.0,8124.36512725,WIN
2018-01-24,1m,LONG,8122.022039,25%,8119.678950750001,1.5,8125.536671375,WIN
2018-01-24,1m,LONG,8122.022039,25%,8119.678950750001,2.0,8126.7082155,LOSS
2018-01-24,1m,LONG,8122.022039,25%,8119.678950750001,2.5,8127.879759625,LOSS
2018-01-24,1m,LONG,8122.022039,25%,8119.678950750001,3.0,8129.0513037499995,LOSS
2018-01-24,1m,LONG,8122.022039,25%,8119.678950750001,3.5,8130.222847874999,LOSS
2018-01-24,1m,LONG,8122.022039,25%,8119.678950750001,4.0,8131.394391999999,LOSS
2018-01-24,1m,LONG,8122.022039,25%,8119.678950750001,4.5,8132.565936124999,LOSS
2018-01-24,1m,LONG,8122.022039,25%,8119.678950750001,5.0,8133.737480249999,LOSS
2018-01-24,1m,LONG,8122.022039,50%,8117.3358625,1.0,8126.708215500001,LOSS
2018-01-24,1m,LONG,8122.022039,50%,8117.3358625,1.5,8129.05130375,LOSS
2018-01-24,1m,LONG,8122.022039,50%,8117.3358625,2.0,8131.394392000001,LOSS
2018-01-24,1m,LONG,8122.022039,50%,8117.3358625,2.5,8133.737480250002,LOSS
2018-01-24,1m,LONG,8122.022039,50%,8117.3358625,3.0,8136.080568500001,LOSS
2018-01-24,1m,LONG,8122.022039,50%,8117.3358625,3.5,8138.423656750001,LOSS
2018-01-24,1m,LONG,8122.022039,50%,8117.3358625,4.0,8140.766745000002,LOSS
2018-01-24,1m,LONG,8122.022039,50%,8117.3358625,4.5,8143.109833250002,LOSS
2018-01-24,1m,LONG,8122.022039,50%,8117.3358625,5.0,8145.452921500002,LOSS
2018-01-24,1m,LONG,8122.022039,75%,8114.99277425,1.0,8129.05130375,LOSS
2018-01-24,1m,LONG,8122.022039,75%,8114.99277425,1.5,8132.565936125,LOSS
2018-01-24,1m,LONG,8122.022039,75%,8114.99277425,2.0,8136.0805685000005,LOSS
2018-01-24,1m,LONG,8122.022039,75%,8114.99277425,2.5,8139.595200875001,LOSS
2018-01-24,1m,LONG,8122.022039,75%,8114.99277425,3.0,8143.1098332500005,LOSS
2018-01-24,1m,LONG,8122.022039,75%,8114.99277425,3.5,8146.624465625,LOSS
2018-01-24,1m,LONG,8122.022039,75%,8114.99277425,4.0,8150.139098000001,LOSS
2018-01-24,1m,LONG,8122.022039,75%,8114.99277425,4.5,8153.653730375001,LOSS
2018-01-24,1m,LONG,8122.022039,75%,8114.99277425,5.0,8157.168362750001,LOSS
2018-01-24,1m,LONG,8122.022039,100%,8112.649686000001,1.0,8131.394392,LOSS
2018-01-24,1m,LONG,8122.022039,100%,8112.649686000001,1.5,8136.0805685,LOSS
2018-01-24,1m,LONG,8122.022039,100%,8112.649686000001,2.0,8140.766745,LOSS
2018-01-24,1m,LONG,8122.022039,100%,8112.649686000001,2.5,8145.4529215,LOSS
2018-01-24,1m,LONG,8122.022039,100%,8112.649686000001,3.0,8150.139098,LOSS
2018-01-24,1m,LONG,8122.022039,100%,8112.649686000001,3.5,8154.825274499999,LOSS
2018-01-24,1m,LONG,8122.022039,100%,8112.649686000001,4.0,8159.511450999999,LOSS
2018-01-24,1m,LONG,8122.022039,100%,8112.649686000001,4.5,8164.1976275,LOSS
2018-01-24,1m,LONG,8122.022039,100%,8112.649686000001,5.0,8168.883803999999,LOSS
2018-02-01,1m,SHORT,8075.160276,25%,8077.942693249999,1.0,8072.37785875,LOSS
2018-02-01,1m,SHORT,8075.160276,25%,8077.942693249999,1.5,8070.986650125,LOSS
2018-02-01,1m,SHORT,8075.160276,25%,8077.942693249999,2.0,8069.595441500001,LOSS
2018-02-01,1m,SHORT,8075.160276,25%,8077.942693249999,2.5,8068.204232875001,LOSS
2018-02-01,1m,SHORT,8075.160276,25%,8077.942693249999,3.0,8066.813024250001,LOSS
2018-02-01,1m,SHORT,8075.160276,25%,8077.942693249999,3.5,8065.421815625001,LOSS
2018-02-01,1m,SHORT,8075.160276,25%,8077.942693249999,4.0,8064.0306070000015,LOSS
2018-02-01,1m,SHORT,8075.160276,25%,8077.942693249999,4.5,8062.639398375002,LOSS
2018-02-01,1m,SHORT,8075.160276,25%,8077.942693249999,5.0,8061.248189750002,LOSS
2018-02-01,1m,SHORT,8075.160276,50%,8080.7251105,1.0,8069.5954415,LOSS
2018-02-01,1m,SHORT,8075.160276,50%,8080.7251105,1.5,8066.813024249999,LOSS
2018-02-01,1m,SHORT,8075.160276,50%,8080.7251105,2.0,8064.030607,LOSS
2018-02-01,1m,SHORT,8075.160276,50%,8080.7251105,2.5,8061.24818975,LOSS
2018-02-01,1m,SHORT,8075.160276,50%,8080.7251105,3.0,8058.4657725,LOSS
2018-02-01,1m,SHORT,8075.160276,50%,8080.7251105,3.5,8055.683355249999,LOSS
2018-02-01,1m,SHORT,8075.160276,50%,8080.7251105,4.0,8052.900938,LOSS
2018-02-01,1m,SHORT,8075.160276,50%,8080.7251105,4.5,8050.11852075,LOSS
2018-02-01,1m,SHORT,8075.160276,50%,8080.7251105,5.0,8047.3361035,LOSS
2018-02-01,1m,SHORT,8075.160276,75%,8083.50752775,1.0,8066.813024249999,LOSS
2018-02-01,1m,SHORT,8075.160276,75%,8083.50752775,1.5,8062.639398374999,LOSS
2018-02-01,1m,SHORT,8075.160276,75%,8083.50752775,2.0,8058.465772499999,LOSS
2018-02-01,1m,SHORT,8075.160276,75%,8083.50752775,2.5,8054.292146624999,LOSS
2018-02-01,1m,SHORT,8075.160276,75%,8083.50752775,3.0,8050.118520749998,LOSS
2018-02-01,1m,SHORT,8075.160276,75%,8083.50752775,3.5,8045.944894874998,LOSS
2018-02-01,1m,SHORT,8075.160276,75%,8083.50752775,4.0,8041.771268999998,LOSS
2018-02-01,1m,SHORT,8075.160276,75%,8083.50752775,4.5,8037.597643124998,LOSS
2018-02-01,1m,SHORT,8075.160276,75%,8083.50752775,5.0,8033.424017249998,LOSS
2018-02-01,1m,SHORT,8075.160276,100%,8086.2899449999995,1.0,8064.030607,LOSS
2018-02-01,1m,SHORT,8075.160276,100%,8086.2899449999995,1.5,8058.4657725,LOSS
2018-02-01,1m,SHORT,8075.160276,100%,8086.2899449999995,2.0,8052.900938,LOSS
2018-02-01,1m,SHORT,8075.160276,100%,8086.2899449999995,2.5,8047.3361035,LOSS
2018-02-01,1m,SHORT,8075.160276,100%,8086.2899449999995,3.0,8041.771269,LOSS
2018-02-01,1m,SHORT,8075.160276,100%,8086.2899449999995,3.5,8036.2064345,LOSS
2018-02-01,1m,SHORT,8075.160276,100%,8086.2899449999995,4.0,8030.6416,LOSS
2018-02-01,1m,SHORT,8075.160276,100%,8086.2899449999995,4.5,8025.0767655,LOSS
2018-02-01,1m,SHORT,8075.160276,100%,8086.2899449999995,5.0,8019.511931,LOSS
2018-02-05,1m,SHORT,7494.953084,25%,7502.27523425,1.0,7487.63093375,LOSS
2018-02-05,1m,SHORT,7494.953084,25%,7502.27523425,1.5,7483.969858625,LOSS
2018-02-05,1m,SHORT,7494.953084,25%,7502.27523425,2.0,7480.3087835,LOSS
2018-02-05,1m,SHORT,7494.953084,25%,7502.27523425,2.5,7476.647708375,LOSS
2018-02-05,1m,SHORT,7494.953084,25%,7502.27523425,3.0,7472.98663325,LOSS
2018-02-05,1m,SHORT,7494.953084,25%,7502.27523425,3.5,7469.325558125,LOSS
2018-02-05,1m,SHORT,7494.953084,25%,7502.27523425,4.0,7465.664483,LOSS
2018-02-05,1m,SHORT,7494.953084,25%,7502.27523425,4.5,7462.0034078749995,LOSS
2018-02-05,1m,SHORT,7494.953084,25%,7502.27523425,5.0,7458.3423327499995,LOSS
2018-02-05,1m,SHORT,7494.953084,50%,7509.5973845,1.0,7480.3087835,LOSS
2018-02-05,1m,SHORT,7494.953084,50%,7509.5973845,1.5,7472.98663325,LOSS
2018-02-05,1m,SHORT,7494.953084,50%,7509.5973845,2.0,7465.664483,LOSS
2018-02-05,1m,SHORT,7494.953084,50%,7509.5973845,2.5,7458.3423327499995,LOSS
2018-02-05,1m,SHORT,7494.953084,50%,7509.5973845,3.0,7451.0201824999995,LOSS
2018-02-05,1m,SHORT,7494.953084,50%,7509.5973845,3.5,7443.698032249999,LOSS
2018-02-05,1m,SHORT,7494.953084,50%,7509.5973845,4.0,7436.375881999999,LOSS
2018-02-05,1m,SHORT,7494.953084,50%,7509.5973845,4.5,7429.053731749999,LOSS
2018-02-05,1m,SHORT,7494.953084,50%,7509.5973845,5.0,7421.731581499999,LOSS
2018-02-05,1m,SHORT,7494.953084,75%,7516.91953475,1.0,7472.98663325,LOSS
2018-02-05,1m,SHORT,7494.953084,75%,7516.91953475,1.5,7462.0034078749995,LOSS
2018-02-05,1m,SHORT,7494.953084,75%,7516.91953475,2.0,7451.0201824999995,LOSS
2018-02-05,1m,SHORT,7494.953084,75%,7516.91953475,2.5,7440.036957124999,LOSS
2018-02-05,1m,SHORT,7494.953084,75%,7516.91953475,3.0,7429.053731749999,LOSS
2018-02-05,1m,SHORT,7494.953084,75%,7516.91953475,3.5,7418.070506374999,LOSS
2018-02-05,1m,SHORT,7494.953084,75%,7516.91953475,4.0,7407.087280999999,LOSS
2018-02-05,1m,SHORT,7494.953084,75%,7516.91953475,4.5,7396.104055624999,LOSS
2018-02-05,1m,SHORT,7494.953084,75%,7516.91953475,5.0,7385.120830249999,LOSS
2018-02-05,1m,SHORT,7494.953084,100%,7524.241685,1.0,7465.664483,LOSS
2018-02-05,1m,SHORT,7494.953084,100%,7524.241685,1.5,7451.0201824999995,LOSS
2018-02-05,1m,SHORT,7494.953084,100%,7524.241685,2.0,7436.375881999999,LOSS
2018-02-05,1m,SHORT,7494.953084,100%,7524.241685,2.5,7421.731581499999,LOSS
2018-02-05,1m,SHORT,7494.953084,100%,7524.241685,3.0,7407.087280999999,LOSS
2018-02-05,1m,SHORT,7494.953084,100%,7524.241685,3.5,7392.442980499999,LOSS
2018-02-05,1m,SHORT,7494.953084,100%,7524.241685,4.0,7377.798679999999,LOSS
2018-02-05,1m,SHORT,7494.953084,100%,7524.241685,4.5,7363.154379499999,LOSS
2018-02-05,1m,SHORT,7494.953084,100%,7524.241685,5.0,7348.510078999999,LOSS
2018-02-07,1m,SHORT,7676.249526,25%,7684.523556,1.0,7667.975495999999,WIN
2018-02-07,1m,SHORT,7676.249526,25%,7684.523556,1.5,7663.838480999999,WIN
2018-02-07,1m,SHORT,7676.249526,25%,7684.523556,2.0,7659.701465999999,WIN
2018-02-07,1m,SHORT,7676.249526,25%,7684.523556,2.5,7655.564450999998,WIN
2018-02-07,1m,SHORT,7676.249526,25%,7684.523556,3.0,7651.427435999998,WIN
2018-02-07,1m,SHORT,7676.249526,25%,7684.523556,3.5,7647.290420999998,WIN
2018-02-07,1m,SHORT,7676.249526,25%,7684.523556,4.0,7643.153405999998,WIN
2018-02-07,1m,SHORT,7676.249526,25%,7684.523556,4.5,7639.016390999997,WIN
2018-02-07,1m,SHORT,7676.249526,25%,7684.523556,5.0,7634.879375999997,WIN
2018-02-07,1m,SHORT,7676.249526,50%,7692.797586,1.0,7659.7014659999995,WIN
2018-02-07,1m,SHORT,7676.249526,50%,7692.797586,1.5,7651.427436,WIN
2018-02-07,1m,SHORT,7676.249526,50%,7692.797586,2.0,7643.153405999999,WIN
2018-02-07,1m,SHORT,7676.249526,50%,7692.797586,2.5,7634.879375999999,WIN
2018-02-07,1m,SHORT,7676.249526,50%,7692.797586,3.0,7626.605345999999,WIN
2018-02-07,1m,SHORT,7676.249526,50%,7692.797586,3.5,7618.331316,WIN
2018-02-07,1m,SHORT,7676.249526,50%,7692.797586,4.0,7610.057285999999,WIN
2018-02-07,1m,SHORT,7676.249526,50%,7692.797586,4.5,7601.783255999999,LOSS
2018-02-07,1m,SHORT,7676.249526,50%,7692.797586,5.0,7593.509225999999,LOSS
2018-02-07,1m,SHORT,7676.249526,75%,7701.071615999999,1.0,7651.427436,WIN
2018-02-07,1m,SHORT,7676.249526,75%,7701.071615999999,1.5,7639.016391,WIN
2018-02-07,1m,SHORT,7676.249526,75%,7701.071615999999,2.0,7626.605346,WIN
2018-02-07,1m,SHORT,7676.249526,75%,7701.071615999999,2.5,7614.194301,WIN
2018-02-07,1m,SHORT,7676.249526,75%,7701.071615999999,3.0,7601.783256000001,LOSS
2018-02-07,1m,SHORT,7676.249526,75%,7701.071615999999,3.5,7589.372211000001,LOSS
2018-02-07,1m,SHORT,7676.249526,75%,7701.071615999999,4.0,7576.961166000001,LOSS
2018-02-07,1m,SHORT,7676.249526,75%,7701.071615999999,4.5,7564.550121000001,LOSS
2018-02-07,1m,SHORT,7676.249526,75%,7701.071615999999,5.0,7552.139076000001,LOSS
2018-02-07,1m,SHORT,7676.249526,100%,7709.345646,1.0,7643.153405999999,WIN
2018-02-07,1m,SHORT,7676.249526,100%,7709.345646,1.5,7626.605345999999,WIN
2018-02-07,1m,SHORT,7676.249526,100%,7709.345646,2.0,7610.057285999999,WIN
2018-02-07,1m,SHORT,7676.249526,100%,7709.345646,2.5,7593.509225999999,LOSS
2018-02-07,1m,SHORT,7676.249526,100%,7709.345646,3.0,7576.961165999999,LOSS
2018-02-07,1m,SHORT,7676.249526,100%,7709.345646,3.5,7560.413105999999,LOSS
2018-02-07,1m,SHORT,7676.249526,100%,7709.345646,4.0,7543.865045999999,LOSS
2018-02-07,1m,SHORT,7676.249526,100%,7709.345646,4.5,7527.316985999999,LOSS
2018-02-07,1m,SHORT,7676.249526,100%,7709.345646,5.0,7510.768925999999,LOSS
2018-02-14,1m,SHORT,7834.993745,25%,7842.02300925,1.0,7827.96448075,WIN
2018-02-14,1m,SHORT,7834.993745,25%,7842.02300925,1.5,7824.4498486249995,WIN
2018-02-14,1m,SHORT,7834.993745,25%,7842.02300925,2.0,7820.9352165,WIN
2018-02-14,1m,SHORT,7834.993745,25%,7842.02300925,2.5,7817.4205843750005,LOSS
2018-02-14,1m,SHORT,7834.993745,25%,7842.02300925,3.0,7813.90595225,LOSS
2018-02-14,1m,SHORT,7834.993745,25%,7842.02300925,3.5,7810.391320125,LOSS
